Id,AnswerCount,Score,Ratio
45200,1,40,0.03
45204,11,1,11.0
45208,2,2,1.0
45212,3,-2,-1.5
45235,1,1,1.0
45238,4,16,0.25
45239,1,0,1.0
45241,3,31,0.1
45248,3,0,3.0
45255,4,14,0.29
45257,1,3,0.33
45259,1,1,1.0
45266,1,0,1.0
45271,2,2,1.0
45273,4,13,0.31
45277,7,11,0.64
45288,1,0,1.0
45290,2,9,0.22
45297,1,3,0.33
45298,5,22,0.23
45305,1,2,0.5
45325,3,4,0.75
45332,2,2,1.0
45333,2,17,0.12
45343,1,0,1.0
45349,2,4,0.5
45353,4,3,1.33
45356,2,2,1.0
45358,1,-3,-0.33
45360,4,37,0.11
45363,3,5,0.6
45368,1,4,0.25
45370,2,3,0.67
45373,11,4,2.75
45377,6,5,1.2
45381,1,4,0.25
45386,2,0,2.0
45390,4,4,1.0
45396,4,-9,-0.44
45398,1,0,1.0
45400,1,0,1.0
45407,7,7,1.0
45418,3,-2,-1.5
45424,1,1,1.0
45431,1,0,1.0
45436,1,10,0.1
45438,4,2,2.0
45440,1,1,1.0
45447,2,8,0.25
45450,1,4,0.25
45451,3,8,0.38
45456,3,2,1.5
45457,1,4,0.25
45459,3,2,1.5
45464,3,11,0.27
45473,1,3,0.33
45474,1,4,0.25
45478,1,9,0.11
45479,3,21,0.14
45486,6,5,1.2
45493,3,15,0.2
45507,1,2,0.5
45508,3,1,3.0
45510,1,5,0.2
45524,2,10,0.2
45529,3,3,1.0
45534,1,0,1.0
45536,3,2,1.5
45542,4,0,4.0
45543,6,-8,-0.75
45560,1,3,0.33
45561,1,1,1.0
45563,2,-2,-1.0
45569,1,0,1.0
45572,2,0,2.0
45575,2,1,2.0
45580,2,3,0.67
45583,1,7,0.14
45585,1,6,0.17
45586,2,0,2.0
45589,2,2,1.0
45590,1,3,0.33
45592,2,6,0.33
45597,3,3,1.0
45607,2,3,0.67
45610,4,1,4.0
45617,4,1,4.0
45619,7,-3,-2.33
45620,2,11,0.18
45624,3,0,3.0
45632,1,0,1.0
45643,1,1,1.0
45645,1,0,1.0
45650,1,0,1.0
45651,1,1,1.0
45654,1,-1,-1.0
45660,2,1,2.0
45663,2,1,2.0
45667,3,0,3.0
45669,1,6,0.17
45675,3,2,1.5
45678,4,3,1.33
45689,2,2,1.0
45697,2,2,1.0
45700,3,2,1.5
45708,1,6,0.17
45714,5,5,1.0
45726,3,1,3.0
45732,1,3,0.33
45738,1,6,0.17
45740,2,8,0.25
45744,3,2,1.5
45746,2,4,0.5
45758,1,1,1.0
45760,4,0,4.0
45763,1,0,1.0
45767,8,4,2.0
45775,1,10,0.1
45776,3,-5,-0.6
45782,12,26,0.46
45789,6,-2,-3.0
45791,2,16,0.12
45804,3,9,0.33
45809,1,0,1.0
45811,2,4,0.5
45818,1,4,0.25
45825,2,3,0.67
45832,2,0,2.0
45837,3,9,0.33
45844,6,10,0.6
45848,5,3,1.67
45858,5,-10,-0.5
45870,2,1,2.0
45875,1,-4,-0.25
45881,1,9,0.11
45888,1,1,1.0
45893,2,1,2.0
45895,1,3,0.33
45896,2,-3,-0.67
45903,3,4,0.75
45907,7,8,0.88
45913,4,1,4.0
45915,4,10,0.4
45938,5,-16,-0.31
45948,1,1,1.0
45955,6,2,3.0
45961,3,13,0.23
45972,1,3,0.33
45974,1,3,0.33
45981,5,-9,-0.56
45985,4,2,2.0
45988,6,-2,-3.0
45994,2,2,1.0
45998,1,1,1.0
46006,1,0,1.0
46008,2,2,1.0
46013,2,2,1.0
46017,1,0,1.0
46021,0,1,0.0
46026,3,5,0.6
46032,1,9,0.11
46034,1,13,0.08
46035,2,8,0.25
46038,2,-3,-0.67
46039,6,-7,-0.86
46043,3,5,0.6
46051,1,1,1.0
46057,3,8,0.38
46060,2,4,0.5
46062,2,0,2.0
46065,3,5,0.6
46071,2,1,2.0
46074,3,24,0.12
46075,10,10,1.0
46078,5,13,0.38
46081,1,4,0.25
46085,0,1,0.0
46093,8,6,1.33
46098,1,0,1.0
46099,3,18,0.17
46104,3,0,3.0
46126,1,11,0.09
46127,4,19,0.21
46130,4,1,4.0
46136,1,1,1.0
46140,2,3,0.67
46143,3,0,3.0
46147,1,3,0.33
46151,1,3,0.33
46158,1,0,1.0
46161,3,0,3.0
46165,3,2,1.5
46170,3,3,1.0
46173,4,16,0.25
46177,3,-1,-3.0
46183,4,17,0.24
46187,4,1,4.0
46194,1,1,1.0
46198,1,3,0.33
46205,7,13,0.54
46213,3,5,0.6
46214,3,-3,-1.0
46217,1,-4,-0.25
46228,1,2,0.5
46234,4,13,0.31
46237,1,1,1.0
46240,2,2,1.0
46245,3,3,1.0
46250,3,1,3.0
46262,2,1,2.0
46265,5,0,5.0
46273,1,0,1.0
46283,1,5,0.2
46285,3,2,1.5
46289,3,-8,-0.38
46294,1,6,0.17
46295,2,8,0.25
46298,3,-9,-0.33
46308,3,-8,-0.38
46311,1,3,0.33
46315,2,5,0.4
46318,1,0,1.0
46324,1,0,1.0
46336,1,-6,-0.17
46341,1,0,1.0
46347,3,10,0.3
46351,1,6,0.17
46353,1,0,1.0
46360,2,2,1.0
46362,4,-1,-4.0
46363,3,0,3.0
46364,1,1,1.0
46378,2,1,2.0
46382,6,2,3.0
46384,1,5,0.2
46389,7,6,1.17
46393,2,2,1.0
46405,1,3,0.33
46407,4,-10,-0.4
46420,3,0,3.0
46424,2,4,0.5
46430,2,3,0.67
46433,5,28,0.18
46434,1,2,0.5
46436,2,0,2.0
46441,3,7,0.43
46445,2,21,0.1
46447,1,12,0.08
46448,8,-3,-2.67
46453,9,6,1.5
46472,1,13,0.08
46474,1,16,0.06
46476,5,0,5.0
46483,1,-2,-0.5
46489,3,-1,-3.0
46494,7,3,2.33
46512,10,11,0.91
46522,1,2,0.5
46526,1,7,0.14
46537,2,4,0.5
46538,2,5,0.4
46551,13,20,0.65
46557,4,4,1.0
46558,1,-4,-0.25
46563,3,1,3.0
46571,3,10,0.3
46576,4,2,2.0
46581,3,3,1.0
46583,6,14,0.43
46592,1,1,1.0
46606,3,-3,-1.0
46616,1,2,0.5
46621,4,5,0.8
46625,2,5,0.4
46635,2,1,2.0
46638,1,0,1.0
46642,1,0,1.0
46649,4,2,2.0
46651,1,1,1.0
46659,2,26,0.08
46668,2,1,2.0
46670,1,1,1.0
46671,3,8,0.38
46673,4,4,1.0
46677,2,3,0.67
46679,1,0,1.0
46684,5,-9,-0.56
46694,6,4,1.5
46703,1,0,1.0
46706,1,6,0.17
46716,2,0,2.0
46723,1,0,1.0
46729,3,21,0.14
46733,1,1,1.0
46734,3,6,0.5
46741,2,5,0.4
46747,2,1,2.0
46750,4,7,0.57
46754,1,2,0.5
46757,2,13,0.15
46764,7,6,1.17
46765,4,6,0.67
46772,1,8,0.12
46775,17,8,2.12
46777,1,8,0.12
46787,1,0,1.0
46793,3,17,0.18
46795,3,7,0.43
46799,4,24,0.17
46803,9,4,2.25
46816,6,6,1.0
46823,4,8,0.5
46829,4,7,0.57
46840,2,6,0.33
46843,1,0,1.0
46846,2,0,2.0
46849,3,7,0.43
46858,1,2,0.5
46863,2,2,1.0
46869,3,0,3.0
46876,1,0,1.0
46878,1,4,0.25
46879,2,-10,-0.2
46880,4,-2,-2.0
46885,1,2,0.5
46891,2,0,2.0
46903,8,13,0.62
46905,1,1,1.0
46916,1,9,0.11
46920,107,84,1.27
46954,2,11,0.18
46974,1,1,1.0
46983,4,4,1.0
46989,2,5,0.4
46991,1,0,1.0
46993,4,0,4.0
46997,4,0,4.0
47007,1,1,1.0
47015,6,-11,-0.55
47020,2,2,1.0
47028,4,4,1.0
47036,1,2,0.5
47047,5,-6,-0.83
47055,2,1,2.0
47059,4,2,2.0
47061,2,0,2.0
47069,5,1,5.0
47082,4,10,0.4
47095,1,6,0.17
47096,1,5,0.2
47107,6,-7,-0.86
47109,4,-3,-1.33
47118,1,1,1.0
47127,2,4,0.5
47130,5,1,5.0
47137,2,8,0.25
47141,5,11,0.45
47162,1,9,0.11
47163,2,7,0.29
47168,2,3,0.67
47170,2,3,0.67
47171,3,8,0.38
47180,4,9,0.44
47185,1,1,1.0
47196,2,0,2.0
47204,1,0,1.0
47210,1,3,0.33
47214,3,0,3.0
47216,1,-4,-0.25
47217,2,11,0.18
47225,2,-5,-0.4
47232,1,1,1.0
47234,26,15,1.73
47243,4,0,4.0
47251,4,-1,-4.0
47258,3,4,0.75
47263,2,-4,-0.5
47266,4,1,4.0
47289,3,0,3.0
47293,1,3,0.33
47297,2,1,2.0
47303,1,8,0.12
47312,4,9,0.44
47316,3,3,1.0
47320,4,13,0.31
47324,12,34,0.35
47325,1,1,1.0
47326,2,0,2.0
47332,1,1,1.0
47338,3,-2,-1.5
47348,1,-1,-1.0
47357,15,12,1.25
47369,3,5,0.6
47375,2,-8,-0.25
47382,1,7,0.14
47386,3,4,0.75
47387,2,12,0.17
47392,1,9,0.11
47394,1,1,1.0
47399,1,2,0.5
47400,4,20,0.2
47401,3,11,0.27
47405,2,0,2.0
47406,1,0,1.0
47408,1,0,1.0
47410,3,4,0.75
47412,1,1,1.0
47421,1,2,0.5
47424,1,2,0.5
47426,2,1,2.0
47433,3,87,0.03
47439,4,8,0.5
47443,2,5,0.4
47448,3,-14,-0.21
47454,3,1,3.0
47459,3,-3,-1.0
47466,5,0,5.0
47474,2,6,0.33
47477,3,6,0.5
47482,4,18,0.22
47488,1,2,0.5
47491,1,1,1.0
47499,1,4,0.25
47500,2,3,0.67
47501,8,7,1.14
47509,1,14,0.07
47527,3,4,0.75
47530,1,5,0.2
47531,3,6,0.5
47537,2,0,2.0
47547,5,11,0.45
47561,3,-2,-1.5
47568,1,1,1.0
47577,27,8,3.38
47578,2,3,0.67
47584,1,4,0.25
47595,2,0,2.0
47596,4,12,0.33
47600,7,-10,-0.7
47604,1,1,1.0
47613,2,-4,-0.5
47614,5,11,0.45
47626,1,0,1.0
47634,4,17,0.24
47641,1,3,0.33
47653,3,3,1.0
47656,4,8,0.5
47661,2,7,0.29
47676,3,8,0.38
47683,2,0,2.0
47686,1,0,1.0
47689,5,-2,-2.5
47696,3,3,1.0
47698,14,17,0.82
47714,1,1,1.0
47718,8,34,0.24
47722,1,-3,-0.33
47726,1,1,1.0
47731,1,10,0.1
47741,1,6,0.17
47744,1,0,1.0
47746,3,0,3.0
47749,6,12,0.5
47750,3,7,0.43
47756,3,-2,-1.5
47762,18,16,1.12
47784,1,4,0.25
47786,4,2,2.0
47809,1,5,0.2
47814,1,2,0.5
47821,1,11,0.09
47822,3,6,0.5
47826,2,1,2.0
47828,1,9,0.11
47836,1,1,1.0
47840,1,13,0.08
47844,1,1,1.0
47848,2,2,1.0
47849,2,-1,-2.0
47853,1,1,1.0
47855,1,1,1.0
47856,3,3,1.0
47859,1,5,0.2
47860,1,0,1.0
47864,3,2,1.5
47868,1,-1,-1.0
47872,2,2,1.0
47877,2,7,0.29
47878,1,11,0.09
47879,0,2,0.0
47881,1,11,0.09
47884,1,1,1.0
47886,3,2,1.5
47898,1,7,0.14
47902,3,3,1.0
47906,6,12,0.5
47913,1,6,0.17
47915,9,9,1.0
47921,2,6,0.33
47924,1,2,0.5
47926,1,1,1.0
47929,4,2,2.0
47932,1,0,1.0
47937,2,1,2.0
47950,2,3,0.67
47955,1,4,0.25
47962,2,4,0.5
47963,2,2,1.0
47964,2,3,0.67
47966,1,0,1.0
47976,1,6,0.17
47978,1,8,0.12
47979,2,0,2.0
47982,1,4,0.25
47984,2,8,0.25
47991,1,2,0.5
47994,5,38,0.13
47999,2,0,2.0
48004,1,3,0.33
48007,3,-2,-1.5
48010,1,3,0.33
48013,3,4,0.75
48017,3,6,0.5
48022,6,5,1.2
48023,1,13,0.08
48024,6,18,0.33
48028,2,8,0.25
48032,1,4,0.25
48034,3,8,0.38
48035,2,8,0.25
48037,2,0,2.0
48047,2,-3,-0.67
48051,1,0,1.0
48056,2,-1,-2.0
48076,3,7,0.43
48078,2,1,2.0
48080,1,1,1.0
48083,1,3,0.33
48087,3,33,0.09
48088,1,0,1.0
48089,2,0,2.0
48090,1,0,1.0
48092,4,1,4.0
48102,3,-8,-0.38
48105,1,9,0.11
48107,1,1,1.0
48110,2,4,0.5
48112,1,2,0.5
48118,2,3,0.67
48120,4,0,4.0
48125,5,3,1.67
48134,1,-1,-1.0
48139,1,20,0.05
48141,1,0,1.0
48144,1,1,1.0
48147,8,10,0.8
48151,6,-9,-0.67
48152,1,2,0.5
48160,5,9,0.56
48165,2,14,0.14
48170,3,3,1.0
48175,1,1,1.0
48177,3,1,3.0
48179,1,2,0.5
48182,2,11,0.18
48187,1,4,0.25
48197,7,0,7.0
48212,3,4,0.75
48215,4,-16,-0.25
48221,2,0,2.0
48224,2,4,0.5
48233,1,1,1.0
48243,1,1,1.0
48249,31,27,1.15
48262,1,3,0.33
48268,4,7,0.57
48269,2,-1,-2.0
48279,1,1,1.0
48284,3,-4,-0.75
48288,1,2,0.5
48294,1,2,0.5
48299,3,1,3.0
48306,2,4,0.5
48312,1,2,0.5
48314,1,3,0.33
48315,1,2,0.5
48318,2,2,1.0
48320,4,8,0.5
48328,5,18,0.28
48337,5,4,1.25
48345,4,5,0.8
48350,3,2,1.5
48353,3,6,0.5
48364,2,10,0.2
48389,13,6,2.17
48399,1,31,0.03
48402,3,2,1.5
48410,2,7,0.29
48417,14,22,0.64
48420,1,4,0.25
48429,4,5,0.8
48433,4,-9,-0.44
48435,0,0,0.0
48441,3,2,1.5
48447,4,14,0.29
48450,1,-1,-1.0
48462,1,2,0.5
48467,5,-10,-0.5
48470,0,2,0.0
48475,1,1,1.0
48481,2,1,2.0
48494,1,0,1.0
48501,1,2,0.5
48507,3,4,0.75
48508,1,3,0.33
48509,1,5,0.2
48513,2,8,0.25
48514,2,5,0.4
48516,3,6,0.5
48525,3,6,0.5
48534,2,3,0.67
48538,1,3,0.33
48539,2,-5,-0.4
48545,3,1,3.0
48553,1,3,0.33
48554,1,18,0.06
48558,1,1,1.0
48561,3,1,3.0
48566,1,1,1.0
48572,2,1,2.0
48575,1,0,1.0
48578,1,8,0.12
48582,2,7,0.29
48584,4,3,1.33
48588,1,2,0.5
48590,5,6,0.83
48594,2,5,0.4
48596,1,1,1.0
48599,1,1,1.0
48608,1,5,0.2
48616,1,3,0.33
48624,1,3,0.33
48627,1,0,1.0
48629,5,20,0.25
48631,1,2,0.5
48636,5,5,1.0
48639,3,2,1.5
48642,1,1,1.0
48644,3,0,3.0
48648,1,1,1.0
48656,4,8,0.5
48662,2,0,2.0
48665,3,-3,-1.0
48669,3,-8,-0.38
48675,3,5,0.6
48676,3,1,3.0
48684,2,-2,-1.0
48685,1,2,0.5
48689,1,10,0.1
48694,6,9,0.67
48695,1,0,1.0
48699,2,0,2.0
48711,1,2,0.5
48714,1,0,1.0
48718,3,4,0.75
48722,6,0,6.0
48728,1,1,1.0
48733,5,-5,-1.0
48737,1,1,1.0
48738,5,4,1.25
48751,3,-6,-0.5
48756,1,-3,-0.33
48758,1,5,0.2
48760,2,8,0.25
48768,3,-1,-3.0
48785,2,2,1.0
48789,1,0,1.0
48791,7,3,2.33
48792,2,-6,-0.33
48798,2,-1,-2.0
48800,1,1,1.0
48807,3,16,0.19
48810,1,-1,-1.0
48812,4,3,1.33
48818,3,2,1.5
48828,1,-10,-0.1
48830,2,5,0.4
48831,1,-9,-0.11
48832,2,-11,-0.18
48834,1,1,1.0
48838,1,3,0.33
48840,12,50,0.24
48851,1,0,1.0
48858,2,0,2.0
48862,1,-1,-1.0
48866,3,2,1.5
48872,1,2,0.5
48876,2,7,0.29
48877,3,3,1.0
48884,1,1,1.0
48891,1,0,1.0
48892,1,5,0.2
48895,1,1,1.0
48899,5,1,5.0
48903,3,0,3.0
48916,5,-7,-0.71
48920,2,0,2.0
48922,2,4,0.5
48923,2,2,1.0
48929,2,7,0.29
48934,3,0,3.0
48937,2,1,2.0
48939,2,2,1.0
48944,3,1,3.0
48954,1,10,0.1
48955,2,4,0.5
48958,6,9,0.67
48959,1,2,0.5
48968,2,7,0.29
48972,2,-1,-2.0
48974,2,17,0.12
48975,2,3,0.67
48980,4,2,2.0
48985,4,2,2.0
48987,1,-1,-1.0
48990,3,0,3.0
48991,2,5,0.4
48993,1,-3,-0.33
49000,5,6,0.83
49001,3,6,0.5
49009,4,6,0.67
49012,4,18,0.22
49020,2,2,1.0
49023,1,0,1.0
49027,2,2,1.0
49030,1,4,0.25
49031,2,0,2.0
49035,2,1,2.0
49065,3,0,3.0
49084,1,12,0.08
49088,5,6,0.83
49095,1,1,1.0
49096,7,5,1.4
49104,2,1,2.0
49112,1,0,1.0
49113,1,2,0.5
49114,3,3,1.0
49120,1,1,1.0
49121,1,12,0.08
49122,1,2,0.5
49126,1,2,0.5
49132,2,1,2.0
49141,2,-3,-0.67
49145,1,6,0.17
49147,1,4,0.25
49149,2,10,0.2
49150,2,3,0.67
49151,1,2,0.5
49157,1,3,0.33
49159,6,7,0.86
49164,2,5,0.4
49171,2,0,2.0
49174,1,1,1.0
49176,2,0,2.0
49182,2,11,0.18
49184,2,1,2.0
49187,1,2,0.5
49189,2,5,0.4
49192,2,-4,-0.5
49196,1,-1,-1.0
49201,1,4,0.25
49202,3,-2,-1.5
49205,1,1,1.0
49206,2,3,0.67
49208,2,-1,-2.0
49213,1,2,0.5
49216,1,0,1.0
49220,3,-4,-0.75
49226,1,7,0.14
49229,1,0,1.0
49231,1,0,1.0
49233,1,-2,-0.5
49242,2,2,1.0
49245,4,16,0.25
49248,1,14,0.07
49253,8,-5,-1.6
49257,1,2,0.5
49258,1,3,0.33
49266,3,12,0.25
49268,1,1,1.0
49270,4,2,2.0
49275,2,9,0.22
49276,4,-1,-4.0
49277,4,0,4.0
49285,2,4,0.5
49301,5,1,5.0
49306,1,4,0.25
49310,3,2,1.5
49312,1,7,0.14
49313,5,9,0.56
49339,4,5,0.8
49340,1,0,1.0
49343,2,2,1.0
49346,1,2,0.5
49348,1,2,0.5
49349,1,11,0.09
49354,3,4,0.75
49355,1,2,0.5
49358,3,1,3.0
49367,1,1,1.0
49378,2,2,1.0
49383,1,1,1.0
49385,2,3,0.67
49394,1,4,0.25
49402,1,11,0.09
49412,2,-2,-1.0
49413,1,2,0.5
49419,1,8,0.12
49421,2,6,0.33
49424,8,31,0.26
49427,2,7,0.29
49433,5,26,0.19
49442,1,3,0.33
49446,9,-7,-1.29
49455,1,3,0.33
49456,1,3,0.33
49458,3,4,0.75
49459,1,3,0.33
49462,5,-5,-1.0
49466,4,8,0.5
49467,1,1,1.0
49468,4,1,4.0
49478,5,13,0.38
49484,2,0,2.0
49487,2,2,1.0
49491,1,4,0.25
49501,2,4,0.5
49508,1,3,0.33
49509,1,2,0.5
49511,2,3,0.67
49514,2,-3,-0.67
49518,1,9,0.11
49519,1,0,1.0
49520,1,6,0.17
49522,3,3,1.0
49529,2,3,0.67
49531,1,3,0.33
49535,3,6,0.5
49543,1,3,0.33
49544,1,14,0.07
49546,2,-12,-0.17
49550,1,0,1.0
49554,5,0,5.0
49563,3,1,3.0
49571,2,9,0.22
49576,3,1,3.0
49581,5,-2,-2.5
49594,1,1,1.0
49599,4,2,2.0
49605,1,1,1.0
49607,1,2,0.5
49608,4,7,0.57
49610,1,6,0.17
49629,1,2,0.5
49630,2,0,2.0
49633,3,11,0.27
49641,1,3,0.33
49649,2,0,2.0
49651,5,10,0.5
49656,2,4,0.5
49663,2,-4,-0.5
49667,2,5,0.4
49670,3,2,1.5
49673,3,-7,-0.43
49675,3,6,0.5
49678,2,-2,-1.0
49684,1,-2,-0.5
49687,1,5,0.2
49696,0,16,0.0
49699,1,4,0.25
49704,3,17,0.18
49716,5,8,0.62
49718,1,8,0.12
49727,1,2,0.5
49728,2,7,0.29
49729,1,0,1.0
49731,1,3,0.33
49732,4,0,4.0
49737,4,4,1.0
49739,1,1,1.0
49744,2,1,2.0
49745,2,2,1.0
49749,1,8,0.12
49759,2,2,1.0
49760,4,18,0.22
49764,1,4,0.25
49766,2,3,0.67
49769,5,44,0.11
49772,1,-1,-1.0
49774,3,1,3.0
49777,2,2,1.0
49781,1,5,0.2
49785,2,2,1.0
49789,1,2,0.5
49790,1,1,1.0
49794,2,5,0.4
49795,1,5,0.2
49799,1,0,1.0
49800,1,2,0.5
49801,1,0,1.0
49805,2,2,1.0
49810,3,7,0.43
49817,2,2,1.0
49820,1,1,1.0
49821,3,0,3.0
49822,3,3,1.0
49830,1,8,0.12
49833,1,0,1.0
49846,2,0,2.0
49849,1,1,1.0
49852,10,7,1.43
49859,3,3,1.0
49865,1,6,0.17
49869,1,3,0.33
49874,3,3,1.0
49878,2,7,0.29
49881,10,12,0.83
49886,1,10,0.1
49891,3,23,0.13
49898,1,4,0.25
49899,2,3,0.67
49905,2,8,0.25
49907,2,2,1.0
49910,1,2,0.5
49915,1,1,1.0
49918,1,7,0.14
49919,3,4,0.75
49922,1,4,0.25
49930,1,3,0.33
49931,1,1,1.0
49932,1,3,0.33
49933,2,1,2.0
49936,4,3,1.33
49937,2,6,0.33
49941,1,1,1.0
49943,15,41,0.37
49948,4,0,4.0
49960,2,1,2.0
49967,1,11,0.09
49968,1,2,0.5
49970,5,-2,-2.5
49973,1,3,0.33
49974,1,8,0.12
49978,3,0,3.0
49987,1,1,1.0
49989,1,1,1.0
49990,6,1,6.0
49994,1,0,1.0
50000,1,0,1.0
50001,2,0,2.0
50004,2,4,0.5
50013,2,4,0.5
50025,0,7,0.0
50030,3,8,0.38
50031,1,3,0.33
50035,1,1,1.0
50038,3,4,0.75
50039,2,10,0.2
50044,3,-9,-0.33
50049,3,4,0.75
50053,1,-2,-0.5
50056,1,0,1.0
50063,2,2,1.0
50065,1,4,0.25
50067,2,16,0.12
50068,2,20,0.1
50069,6,22,0.27
50074,1,2,0.5
50079,1,1,1.0
50082,1,0,1.0
50088,14,44,0.32
50096,2,0,2.0
50107,2,9,0.22
50110,2,2,1.0
50112,3,0,3.0
50123,1,1,1.0
50125,2,3,0.67
50133,3,11,0.27
50141,1,1,1.0
50142,2,4,0.5
50144,0,0,0.0
50146,1,1,1.0
50147,2,0,2.0
50148,6,2,3.0
50165,1,0,1.0
50168,0,0,0.0
50171,2,1,2.0
50173,2,3,0.67
50175,2,2,1.0
50183,1,1,1.0
50189,1,1,1.0
50192,3,6,0.5
50195,5,-4,-1.25
50200,4,10,0.4
50208,1,0,1.0
50213,2,-7,-0.29
50218,2,6,0.33
50232,3,9,0.33
50242,2,5,0.4
50255,2,-5,-0.4
50260,1,5,0.2
50262,5,20,0.25
50266,2,0,2.0
50267,2,-1,-2.0
50276,3,8,0.38
50286,1,0,1.0
50289,1,3,0.33
50291,4,19,0.21
50292,2,2,1.0
50296,2,5,0.4
50297,1,0,1.0
50301,2,0,2.0
50304,3,10,0.3
50306,1,1,1.0
50307,1,4,0.25
50308,1,4,0.25
50310,2,0,2.0
50312,1,3,0.33
50321,3,3,1.0
50329,2,1,2.0
50330,1,2,0.5
50336,2,0,2.0
50340,3,3,1.0
50351,2,2,1.0
50355,0,6,0.0
50358,9,15,0.6
50375,4,0,4.0
50381,1,0,1.0
50388,4,-7,-0.57
50393,3,0,3.0
50397,1,2,0.5
50400,1,1,1.0
50403,2,2,1.0
50406,1,-5,-0.2
50408,1,10,0.1
50409,2,-9,-0.22
50413,2,8,0.25
50414,1,1,1.0
50417,1,2,0.5
50425,2,0,2.0
50428,3,1,3.0
50432,2,6,0.33
50436,4,5,0.8
50438,2,0,2.0
50444,3,2,1.5
50448,1,23,0.04
50450,12,12,1.0
50452,6,-11,-0.55
50456,1,1,1.0
50462,3,5,0.6
50471,2,2,1.0
50473,1,30,0.03
50475,1,-1,-1.0
50479,1,5,0.2
50482,3,-1,-3.0
50484,1,2,0.5
50486,3,2,1.5
50492,2,4,0.5
50493,4,-3,-1.33
50499,3,8,0.38
50503,2,2,1.0
50506,1,7,0.14
50507,3,8,0.38
50508,2,1,2.0
50512,5,5,1.0
50520,4,7,0.57
50523,7,41,0.17
50530,17,23,0.74
50541,1,6,0.17
50545,2,1,2.0
50552,1,0,1.0
50554,3,7,0.43
50558,2,-11,-0.18
50564,2,4,0.5
50567,2,0,2.0
50574,1,1,1.0
50579,1,4,0.25
50582,1,0,1.0
50587,1,11,0.09
50588,0,2,0.0
50594,2,-14,-0.14
50596,1,5,0.2
50598,1,3,0.33
50601,3,3,1.0
50605,2,1,2.0
50608,2,0,2.0
50614,13,3,4.33
50620,6,-1,-6.0
50638,1,0,1.0
50650,2,-5,-0.4
50651,2,0,2.0
50660,0,0,0.0
50661,4,1,4.0
50669,3,-5,-0.6
50678,2,5,0.4
50686,1,0,1.0
50697,3,3,1.0
50702,1,0,1.0
50706,4,7,0.57
50712,2,4,0.5
50713,2,1,2.0
50721,3,1,3.0
50724,2,4,0.5
50731,1,1,1.0
50733,0,5,0.0
50738,3,-13,-0.23
50739,1,0,1.0
50744,3,3,1.0
50745,4,16,0.25
50751,2,5,0.4
50753,1,-3,-0.33
50760,2,1,2.0
50761,2,24,0.08
50763,1,2,0.5
50767,1,7,0.14
50770,1,1,1.0
50774,2,8,0.25
50775,1,1,1.0
50777,2,12,0.17
50779,3,-3,-1.0
50783,9,15,0.6
50792,1,0,1.0
50794,2,8,0.25
50801,1,6,0.17
50809,4,10,0.4
50813,2,4,0.5
50820,1,4,0.25
50823,2,0,2.0
50824,4,3,1.33
50827,0,0,0.0
50831,1,1,1.0
50834,1,3,0.33
50839,8,3,2.67
50847,2,6,0.33
50849,2,-4,-0.5
50859,1,2,0.5
50869,2,4,0.5
50878,5,0,5.0
50880,1,2,0.5
50893,2,0,2.0
50896,1,7,0.14
50902,6,23,0.26
50905,4,13,0.31
50907,2,3,0.67
50910,2,2,1.0
50912,2,12,0.17
50914,1,0,1.0
50920,4,6,0.67
50925,4,8,0.5
50928,2,2,1.0
50933,7,12,0.58
50948,1,0,1.0
50954,2,28,0.07
50956,2,1,2.0
50959,1,2,0.5
50961,6,18,0.33
50967,10,43,0.23
50974,3,3,1.0
50978,2,4,0.5
50983,1,2,0.5
50985,1,2,0.5
50988,1,1,1.0
50990,1,3,0.33
50992,2,4,0.5
50999,1,4,0.25
51000,1,4,0.25
51002,3,7,0.43
51005,2,4,0.5
51012,1,5,0.2
51020,1,7,0.14
51022,2,6,0.33
51033,5,9,0.56
51038,4,1,4.0
51044,4,5,0.8
51050,1,0,1.0
51057,2,11,0.18
51060,3,0,3.0
51073,1,0,1.0
51076,6,4,1.5
51085,2,7,0.29
51091,1,3,0.33
51097,13,37,0.35
51100,2,12,0.17
51104,1,2,0.5
51106,1,0,1.0
51113,1,2,0.5
51116,2,16,0.12
51117,1,0,1.0
51119,3,-1,-3.0
51121,5,0,5.0
51131,2,14,0.14
51132,1,0,1.0
51136,5,24,0.21
51140,1,2,0.5
51141,2,3,0.67
51144,6,0,6.0
51157,1,7,0.14
51165,1,0,1.0
51169,1,1,1.0
51175,2,6,0.33
51176,3,5,0.6
51177,0,8,0.0
51178,7,8,0.88
51181,1,3,0.33
51184,1,1,1.0
51192,3,6,0.5
51194,2,-3,-0.67
51204,1,0,1.0
51210,1,0,1.0
51212,2,3,0.67
51214,2,9,0.22
51216,2,2,1.0
51222,4,6,0.67
51226,2,3,0.67
51227,2,3,0.67
51229,6,4,1.5
51230,2,-1,-2.0
51232,3,3,1.0
51239,1,-1,-1.0
51244,1,0,1.0
51252,1,8,0.12
51254,1,5,0.2
51257,1,5,0.2
51262,2,7,0.29
51265,6,-10,-0.6
51266,1,16,0.06
51272,3,3,1.0
51281,1,0,1.0
51282,3,2,1.5
51286,2,1,2.0
51291,1,8,0.12
51307,2,8,0.25
51310,1,0,1.0
51319,3,4,0.75
51325,1,3,0.33
51327,1,3,0.33
